file_name,PAI_tree_only,slices_occupied,crown_height_m,elapsed_s,tag,PAI_combined,sbpltnm,Species,DBH,Quadrant,subqu,Lianas,Illumination,Nota,infest_cat,infest_bin,dbh_cm,log_dbh
PRI2CO_181632,3.48253968253968,157,7.85,0.238193035125732,181632,5.9921926910299,31,Prioria copaifera,221,1608,22,100,45,NA,Heavy,Infested,22.1,3.095577608523707
PRI2CO_192034,5.09602814885496,231,11.55,0.266717910766602,192034,7.47573084677419,24,Prioria copaifera,254,1411,13,100,100,NA,Heavy,Infested,25.4,3.2347491740244907
PRI2CO_206247,2.64201052340072,373,18.65,0.260357856750488,206247,14.9713813979086,19,Prioria copaifera,399,1107,33,100,95,NA,Heavy,Infested,39.9,3.686376323895818
PRI2CO_2471,4.49221154341001,605,30.25,3.19539308547974,2471,13.4491168164313,69,Prioria copaifera,1097,3516,32,100,100,NA,Heavy,Infested,109.7,4.697749367281185
PRI2CO_42366,12.2607241142071,339,16.95,1.41906809806824,42366,13.1691729323308,82,Prioria copaifera,219,4315,13,0,5,NA,None,None,21.9,3.086486636822455
PRI2CO_4350,7.37217088260631,496,24.9,5.83165907859802,4350,13.8720536179073,51,Prioria copaifera,947,2408,11,30,100,NA,Light,Infested,94.7,4.550714000192032
PRI2CO_5215,5.26377933944013,540,27.05,3.60327196121216,5215,11.1969646338067,36,Prioria copaifera,1230,1908,22,20,100,NA,Light,Infested,123,4.812184355372417
PRI2CO_5319,4.79064197471519,439,22,1.30230712890625,5319,10.395403241366,36,Prioria copaifera,676,1808,42,25,50,NA,Light,Infested,67.6,4.213607983048918
PRI2CO_5537,7.01186435419317,429,21.45,0.750944137573242,5537,18.4337052759248,31,Prioria copaifera,412,1708,44,100,20,NA,Heavy,Infested,41.2,3.7184382563554808
PRI2CO_5655,5.45781512605042,233,11.7,0.613132953643799,5655,8.62900153609831,31,Prioria copaifera,840,1608,14,0,100,broken crown,None,None,84,4.430816798843313
PRI2CO_5943,2.89492849946237,290,14.6,0.870589017868042,5943,6.029,23,Prioria copaifera,1043,1404,31,80,100,NA,Heavy,Infested,104.3,4.647271362006727
PRI2CO_5953,6.2434279545818,469,23.45,2.96618914604187,5953,13.2289400012725,23,Prioria copaifera,919,1405,23,20,100,NA,Light,Infested,91.9,4.520701029361642
PRI2CO_5993,6.69073908155019,401,20.05,2.33527398109436,5993,10.411775,24,Prioria copaifera,695,1411,13,10,100,sub:correcto(1,Light,Infested,69.5,4.241326752570746
PRI2CO_6559,5.67305399048192,313,15.7,0.606521129608154,6559,11.0387770645196,19,Prioria copaifera,660,1108,41,0,100,broken crown,None,None,66,4.189654742026425
PRI2CO_7344,4.77965723855196,565,28.25,3.61561584472656,7344,10.6589071417721,11,Prioria copaifera,1120,605,43,0,100,NA,None,None,112,4.718498871295094
PRI2CO_7594,2.92674798309643,383,19.2,0.819598913192749,7594,9.33095298281092,11,Prioria copaifera,661,506,44,90,100,NA,Heavy,Infested,66.1,4.191168746857641
PRI2CO_77147,7.7296372191864,272,13.6,0.768165826797485,77147,13.4265157558835,72,Prioria copaifera,391,3613,11,10,100,NA,Light,Infested,39.1,3.66612246699132
PRI2CO_87926,4.54013133208255,119,5.95,0.0846240520477295,87926,7.35289634146342,69,Prioria copaifera,219,3416,43,5,100,broken crown,Light,Infested,21.9,3.086486636822455
PRI2CO_93156,6.17711783242709,290,14.5,1.16570496559143,93156,10.6301815382642,68,Prioria copaifera,350,3315,31,80,70,NA,Heavy,Infested,35,3.5553480614894135
PROTCO_44694,3.78677294269711,155,7.75,0.228906869888306,44694,6.75164333536214,68,Protium costaricense,209,3315,23,0,0,NA,None,None,20.9,3.039749158970765
PROTPA_29289,4.0493509836367,185,9.25,0.478579044342041,29289,0.536837606837607,91,Protium panamense,214,4621,34,90,25,NA,Heavy,Infested,21.4,3.0633909220278057
PROTTE_152470,3.98553801169591,247,12.35,0.538461923599243,152470,7.92675438596491,49,Protium tenuifolium,249,2216,41,50,50,NA,Light,Infested,24.9,3.214867803470662
PROTTE_190925,7.92764715527136,246,12.3,1.49819016456604,190925,11.5828682374622,23,Protium tenuifolium,286,1404,32,20,0,NA,Light,Infested,28.6,3.353406717825807
PROTTE_206404,4.52156636913331,365,18.25,0.603461980819702,206404,11.2197975253093,19,Protium tenuifolium,264,1108,22,5,5,NA,Light,Infested,26.4,3.2733640101522705
PROTTE_207942,2.19891358024691,125,6.25,0.0808470249176025,207942,3.91165432098765,20,Protium tenuifolium,252,1115,44,100,100,broken crown,Heavy,Infested,25.2,3.2268439945173775
PROTTE_263544,6.36119197180941,293,14.65,0.282081842422485,263544,13.0240133576199,1,Protium tenuifolium,216,20,44,5,5,NA,Light,Infested,21.6,3.0726933146901194
PROTTE_28045,2.86970453599667,230,11.5,0.236258029937744,28045,4.88205882352941,94,Protium tenuifolium,203,4616,14,0,100,NA,None,None,20.3,3.0106208860477417
PROTTE_28280,3.49661283838113,236,11.85,0.507055997848511,28280,6.51557529162248,94,Protium tenuifolium,254,4617,24,0,50,NA,None,None,25.4,3.2347491740244907
PROTTE_34186,4.75581632653061,260,13,0.742518186569214,34186,6.98695966720926,91,Protium tenuifolium,214,4520,41,0,100,NA,None,None,21.4,3.0633909220278057
PROTTE_3604,3.77619490829455,347,17.4,1.09411883354187,3604,7.22831423895254,58,Protium tenuifolium,300,2906,32,0,20,NA,None,None,30,3.4011973816621555
PROTTE_39422,6.26118981481482,261,13.2,0.855772018432617,39422,3.1804347826087,82,Protium tenuifolium,224,4314,41,0,5,NA,None,None,22.4,3.109060958860994
PROTTE_441,2.4988031071655,124,6.2,0.104540109634399,441,6.73791291291291,92,Protium tenuifolium,239,4705,42,5,5,NA,Light,Infested,23.9,3.173878458937465
PROTTE_4731,0.462457757296467,273,14.8,0.369237899780273,4731,4.52993421052632,49,Protium tenuifolium,259,2216,11,100,95,NA,Heavy,Infested,25.9,3.254242968705492
PROTTE_584,4.16494140908959,385,19.25,1.00119781494141,584,7.62609770114943,94,Protium tenuifolium,405,4616,11,5,5,NA,Light,Infested,40.5,3.7013019741124933
PROTTE_672,5.93409103760249,317,15.85,1.52033495903015,672,9.05433418150976,91,Protium tenuifolium,315,4521,32,0,25,NA,None,None,31.5,3.449987545831587
PSE1SE_3124,0.388429882874327,275,13.75,0.204184055328369,3124,0.728088861838101,64,Pseudobombax septenatum,755,3224,14,0,100,NA,None,None,75.5,4.324132656254979
PSIDIU_2840,4.07746652301062,225,11.25,0.372925996780396,2840,9.047728026534,68,Psidium friedrichsthalianum,230,3314,11,100,100,NA,Heavy,Infested,23,3.1354942159291497
QUARAS_104535,2.97070874861573,167,8.4,0.188030004501343,104535,6.64686390532544,64,Quararibea asterolepis,205,3123,12,100,100,NA,Heavy,Infested,20.5,3.0204248861443626
QUARAS_1072,4.18297087226191,358,17.9,0.991240978240967,1072,4.67136933987998,82,Quararibea asterolepis,420,4315,42,50,90,NA,Light,Infested,42,3.7376696182833684
QUARAS_117057,5.72959455854895,226,11.3,0.331892013549805,117057,9.14705574912892,59,Quararibea asterolepis,200,2812,11,0,100,NA,None,None,20,2.995732273553991
QUARAS_1292,4.40732432432432,251,12.55,0.489621877670288,1292,4.4925179400591,82,Quararibea asterolepis,407,4215,31,0,100,NA,None,None,40.7,3.7062280924485496
QUARAS_141879,7.51449923106498,266,13.3,0.487444877624512,141879,11.1134453781513,51,Quararibea asterolepis,286,2409,31,90,80,NA,Heavy,Infested,28.6,3.353406717825807
QUARAS_146465,4.85967287084038,349,17.45,0.675792932510376,146465,11.2123456790123,51,Quararibea asterolepis,310,2308,34,80,100,NA,Heavy,Infested,31,3.4339872044851463
QUARAS_171109,6.10792075163399,277,13.85,0.693458080291748,171109,11.1409171075838,36,Quararibea asterolepis,342,1807,34,5,90,NA,Light,Infested,34.2,3.5322256440685598
QUARAS_1728,4.39127698893541,254,12.7,0.543025016784668,1728,6.55616717635066,77,Quararibea asterolepis,452,4021,32,0,100,NA,None,None,45.2,3.8110970868381857
QUARAS_185883,7.00668016194332,170,9.55,0.484509944915771,185883,10.1125450612833,28,Quararibea asterolepis,205,1504,12,5,0,NA,Light,Infested,20.5,3.0204248861443626
QUARAS_197469,8.82928971834837,308,15.4,0.787667036056519,197469,15.526164874552,23,Quararibea asterolepis,281,1305,41,100,100,NA,Heavy,Infested,28.1,3.3357695763397
QUARAS_1979,3.57336157600072,212,10.6,0.714444875717163,1979,4.81482238384324,74,Quararibea asterolepis,540,3810,43,0,100,NA,None,None,54,3.9889840465642745
QUARAS_1983,4.79077981415884,241,12.3,0.255125999450684,1983,5.97295546558705,74,Quararibea asterolepis,440,3810,34,0,100,broken crown,None,None,44,3.784189633918261
QUARAS_1985,3.27975911676146,283,14.25,0.47078800201416,1985,6.4765306122449,74,Quararibea asterolepis,435,3810,32,85,100,NA,Heavy,Infested,43.5,3.7727609380946383
QUARAS_2176,5.35065378745838,410,20.5,1.68186616897583,2176,10.2665406816932,74,Quararibea asterolepis,382,3711,44,0,5,NA,None,None,38.2,3.6428355156125294
QUARAS_2337,5.43790160947464,273,13.65,0.500335931777954,2337,8.20137395459976,72,Quararibea asterolepis,508,3613,14,0,100,NA,None,None,50.8,3.927896354584436
QUARAS_235889,5.80169413919414,323,16.15,0.436968088150024,235889,10.765678119349,11,Quararibea asterolepis,226,505,24,75,90,NA,Heavy,Infested,22.6,3.1179499062782403
QUARAS_263425,9.29119072825542,272,13.6,0.515542984008789,263425,10.9734299516908,1,Quararibea asterolepis,220,20,14,0,0,NA,None,None,22,3.091042453358316
QUARAS_28236,3.56850244167119,223,11.15,0.636460065841675,28236,5.479911634757,94,Quararibea asterolepis,352,4617,13,50,100,NA,Light,Infested,35.2,3.5610460826040513
QUARAS_34303,4.03707865168539,155,7.75,0.139696836471558,34303,2.16845588235294,91,Quararibea asterolepis,221,4521,32,0,5,broken crown,None,None,22.1,3.095577608523707
QUARAS_360,1.92872037914692,253,12.65,0.241199970245361,360,1.86416122004357,94,Quararibea asterolepis,454,4717,21,0,100,NA,None,None,45.4,3.8155121050473024
QUARAS_361,6.94491379460325,387,19.35,1.29735684394836,361,5.09126315789474,94,Quararibea asterolepis,818,4717,31,0,100,NA,None,None,81.8,4.404277243608702
QUARAS_366,4.54571554770318,364,18.4,1.56224298477173,366,4.03021256372591,94,Quararibea asterolepis,804,4716,32,0,100,NA,None,None,80.4,4.387014176184921
QUARAS_3679,8.31313628899836,367,18.35,0.745337963104248,3679,10.659934318555,58,Quararibea asterolepis,408,2805,11,0,100,NA,None,None,40.8,3.708682081410116
QUARAS_3680,7.71643115346697,364,18.25,0.874295949935913,3680,8.86605200945626,58,Quararibea asterolepis,390,2805,22,0,100,NA,None,None,39,3.6635616461296463
QUARAS_3735,7.34012477028726,389,19.45,1.56968784332275,3735,10.5240041928721,59,Quararibea asterolepis,391,2812,32,0,20,NA,None,None,39.1,3.66612246699132
QUARAS_3738,7.13998135398738,332,16.6,1.11381411552429,3738,11.7004139309164,59,Quararibea asterolepis,758,2813,42,80,100,NA,Heavy,Infested,75.8,4.328098292648326
QUARAS_3744,6.74473684210526,248,12.4,0.333055973052979,3744,11.2120051914341,59,Quararibea asterolepis,345,2813,21,90,100,NA,Heavy,Infested,34.5,3.5409593240373143
QUARAS_4352,2.45713785046729,176,8.8,0.10704493522644,4352,6.6387037037037,51,Quararibea asterolepis,487,2408,42,100,100,broken crown,Heavy,Infested,48.7,3.885679030088544
QUARAS_445,2.28405420991926,185,9.3,0.203021049499512,445,13.9141287128713,92,Quararibea asterolepis,500,4704,41,0,100,NA,None,None,50,3.912023005428146
QUARAS_4521,5.19731897769368,379,19.15,1.48869299888611,4521,8.91214662447257,49,Quararibea asterolepis,510,2317,21,0,100,sub:correcto(1,None,None,51,3.9318256327243257
QUARAS_518,3.24548592826634,207,11.8,0.411868810653687,518,7.64589160839161,92,Quararibea asterolepis,436,4605,33,0,20,NA,None,None,43.6,3.775057150354989
QUARAS_5317,4.8251995846044,236,11.85,0.39306902885437,5317,9.86748216106014,36,Quararibea asterolepis,294,1807,24,20,5,NA,Light,Infested,29.4,3.380994674344636
QUARAS_5636,4.61967858730865,304,15.25,0.448575973510742,5636,10.3176440849343,28,Quararibea asterolepis,393,1604,14,100,100,NA,Heavy,Infested,39.3,3.6712245188752153
QUARAS_56933,2.27037440930571,137,6.85,0.110781192779541,56933,5.43783068783069,77,Quararibea asterolepis,268,4020,11,100,100,NA,Heavy,Infested,26.8,3.288401887516811
QUARAS_56970,7.19642300194932,258,12.9,0.787518978118896,56970,9.40455848623853,77,Quararibea asterolepis,328,4020,24,0,100,NA,None,None,32.8,3.490428515390098
QUARAS_57057,4.80898607206747,422,21.1,0.633200883865356,57057,10.3188905547226,77,Quararibea asterolepis,291,4020,42,0,5,NA,None,None,29.1,3.370738174177447
QUARAS_57063,2.50927103973303,250,12.85,0.316236972808838,57063,4.36500410509031,77,Quararibea asterolepis,345,4020,41,0,100,NA,None,None,34.5,3.5409593240373143
QUARAS_5896,4.32261217948718,230,11.5,0.525209903717041,5896,8.01194805194805,28,Quararibea asterolepis,720,1504,12,0,100,NA,None,None,72,4.276666119016055
QUARAS_591,4.74893490495912,308,15.4,0.829276084899902,591,6.86004926945294,94,Quararibea asterolepis,503,4616,11,0,5,broken crown,None,None,50.3,3.9180050771056933
QUARAS_5945,4.51211111111111,315,16,0.971119165420532,5945,8.86915542228886,23,Quararibea asterolepis,626,1404,13,50,100,NA,Light,Infested,62.6,4.136765278106052
QUARAS_612,7.13865616539503,382,19.15,1.55898189544678,612,9.8641149870801,91,Quararibea asterolepis,542,4620,24,0,100,NA,None,None,54.2,3.9926809084456005
QUARAS_6562,3.94413793103448,242,12.1,0.277661085128784,6562,7.72620481927711,19,Quararibea asterolepis,398,1107,43,0,100,NA,None,None,39.8,3.6838669122903918
QUARAS_6712,2.79871908933297,194,9.7,0.514949083328247,6712,5.1364338970722,19,Quararibea asterolepis,566,1008,22,0,100,NA,None,None,56.6,4.036008985209137
QUARAS_67240,3.46073187895848,318,15.9,0.727146148681641,67240,6.29711505633322,74,Quararibea asterolepis,370,3811,13,0,0,NA,None,None,37,3.6109179126442243
QUARAS_6752,6.17362747916068,329,16.5,1.15495681762695,6752,9.83002977212871,20,Quararibea asterolepis,583,1015,32,0,100,NA,None,None,58.3,4.065602093356446
QUARAS_72086,3.561802054155,214,10.75,0.209183931350708,72086,5.17987927565392,74,Quararibea asterolepis,322,3711,11,0,100,NA,None,None,32.2,3.4719664525503626
QUARAS_8515,4.17054348242689,274,13.7,0.592254877090454,8515,7.40326233688316,1,Quararibea asterolepis,388,21,32,0,100,NA,None,None,38.8,3.6584202466292277
QUARAS_92320,2.34396778806352,225,11.3,0.295584201812744,92320,4.70380177514793,65,Quararibea asterolepis,432,3311,33,50,80,NA,Light,Infested,43.2,3.765840495250065
QUARAS_97226,6.03509893455099,303,15.15,0.844605922698975,97226,8.63728180563449,65,Quararibea asterolepis,390,3211,33,0,100,NA,None,None,39,3.6635616461296463
SIMAAM_190910,1.60948329528948,181,9.05,0.100167989730835,190910,4.93683760683761,23,Simarouba amara,277,1404,31,0,100,NA,None,None,27.7,3.3214324131932926
SIMAAM_191155,4.52194010416667,354,17.7,0.332560062408447,191155,11.603125,23,Simarouba amara,235,1405,41,0,100,NA,None,None,23.5,3.1570004211501135
SIMAAM_211309,2.70494631226897,191,9.65,0.399118900299072,211309,5.59430551181102,19,Simarouba amara,456,1007,32,0,100,NA,None,None,45.6,3.8199077165203406
SIMAAM_212914,6.36746438746439,249,12.45,0.589315891265869,212914,9.19150401836969,20,Simarouba amara,217,1014,41,5,0,NA,Light,Infested,21.7,3.077312260546414
SIMAAM_519112,5.28856456043956,234,11.7,0.490546941757202,519112,10.7255494505495,36,Simarouba amara,264,1908,34,5,5,NA,Light,Infested,26.4,3.2733640101522705
SIMAAM_64105,3.28215017516029,358,17.9,0.646116971969604,64105,6.08692630474692,77,Simarouba amara,417,3921,23,0,100,NA,None,None,41.7,3.730501128804756
SIMAAM_6747,4.1974126984127,397,19.85,2.2236762046814,6747,7.51268115942029,20,Simarouba amara,635,1014,42,0,5,NA,None,None,63.5,4.151039905898646
SIMAAM_87724,5.12291666666667,141,7.05,0.0880160331726074,87724,7.24330357142857,68,Simarouba amara,255,3415,34,10,100,NA,Light,Infested,25.5,3.2386784521643803
SLOATE_2175,7.41550582095544,324,16.2,0.355737924575806,2175,8.52033179012346,74,Sloanea terniflora,225,3711,44,0,0,NA,None,None,22.5,3.1135153092103742
SLOATE_511,8.21451612903226,254,12.7,0.857229948043823,511,11.9796875,92,Sloanea terniflora,380,4604,42,0,100,crown pratly broken,None,None,38,3.6375861597263857
SPONMO_181499,0.712484979973298,330,16.55,0.305497884750366,181499,2.94972443355787,31,Spondias mombin,520,1607,33,0,100,NA,None,None,52,3.9512437185814275
SPONRA_449,0.317364058755005,224,11.2,0.139307022094727,449,9.82252469135803,92,Spondias radlkoferi,595,4704,43,100,100,NA,Heavy,Infested,59.5,4.085976312551584
STERAP_186116,2.23900480757498,194,9.7,0.270272016525269,186116,4.14208860759494,28,Sterculia apetala,375,1505,24,0,100,NA,None,None,37.5,3.624340932976365
SWARS1_116119,1.76562057440662,152,7.6,0.120200872421265,116119,6.67415178571429,58,Swartzia simplex,205,2806,42,100,100,NA,Heavy,Infested,20.5,3.0204248861443626
SWARS1_13149,6.44096385542169,122,6.1,0.164114952087402,13149,9.42584325396825,64,Swartzia simplex,226,3123,34,5,20,NA,Light,Infested,22.6,3.1179499062782403
SWARS1_171240,4.78141762452107,231,11.55,0.503363132476807,171240,10.8012063275293,36,Swartzia simplex,213,1808,23,100,10,NA,Heavy,Infested,21.3,3.0587070727153796
SWARS1_231110,4.82214627477785,207,10.35,0.241643905639648,231110,10.435869831172,11,Swartzia simplex,218,606,41,50,50,NA,Light,Infested,21.8,3.0819099697950434
SWARS1_2466,7.24691153277076,380,19,2.0756847858429,2466,13.6849462365591,69,Swartzia simplex,365,3517,32,5,5,NA,Light,Infested,36.5,3.597312260588446
SWARS1_3599,3.33625157232704,262,13.1,0.641376972198486,3599,7.28419172932331,58,Swartzia simplex,285,2906,24,0,0,NA,None,None,28.5,3.349904087274605
SWARS1_5634,9.85725168756027,268,13.45,1.03274703025818,5634,15.8582406471183,28,Swartzia simplex,263,1604,43,75,5,NA,Heavy,Infested,26.3,3.269568939183719
TAB1GU_1078,2.57482936507937,314,15.7,0.697149038314819,1078,3.7456746031746,82,Tabebuia guayacan,587,4314,33,0,100,only lianas on the stem,None,None,58.7,4.072439726834051
TAB1GU_1278,3.48814382896016,183,9.15,0.152668952941895,1278,3.11710737179487,82,Tabebuia guayacan,293,4214,12,0,5,NA,None,None,29.3,3.3775875160230218
TAB1GU_4356,2.15281667471431,344,17.2,0.790501832962036,4356,4.87888839228706,51,Tabebuia guayacan,876,2409,22,0,100,NA,None,None,87.6,4.472780997942346
TAB1GU_6194,1.61894736842105,105,5.25,0.0562050342559814,6194,1.72008995502249,24,Tabebuia guayacan,295,1310,12,0,100,broken crown,None,None,29.5,3.3843902633457743
TAB2AR_180878,7.98973548211614,375,18.8,2.92179322242737,180878,11.9962348178138,28,Tabernaemontana arborea,259,1604,23,10,20,NA,Light,Infested,25.9,3.254242968705492
TAB2AR_207921,5.09924044002095,138,7.1,0.105549097061157,207921,4.39941675503712,20,Tabernaemontana arborea,218,1115,33,100,100,NA,Heavy,Infested,21.8,3.0819099697950434
TAB2AR_4738,4.43658119035478,288,14.4,0.633877992630005,4738,6.41887707783406,49,Tabernaemontana arborea,460,2217,34,0,50,NA,None,None,46,3.828641396489095
TAB2AR_5892,7.64902298850575,365,18.25,1.8791241645813,5892,14.2237356321839,28,Tabernaemontana arborea,519,1504,33,5,0,NA,Light,Infested,51.9,3.949318790171843
TAB2AR_5986,7.34354204660588,356,17.8,1.48957300186157,5986,9.71285837931408,24,Tabernaemontana arborea,410,1410,32,0,5,NA,None,None,41,3.713572066704308
TAB2AR_6189,4.34611869710547,241,12.05,0.565642118453979,6189,5.38281061090961,24,Tabernaemontana arborea,380,1310,43,0,5,NA,None,None,38,3.6375861597263857
TAB2AR_6531,6.18397395505146,318,15.9,1.3527359962463399,6531,8.10477690288714,20,Tabernaemontana arborea,434,1114,21,0,5,NA,None,None,43.4,3.7704594411063592
TAB2AR_6758,3.63242876400316,446,22.5,1.80749678611755,6758,10.4895993494973,20,Tabernaemontana arborea,618,1015,14,50,100,NA,Light,Infested,61.8,4.123903364463645
TAB2AR_77140,6.45574643832484,267,13.35,1.33269715309143,77140,10.8457532051282,72,Tabernaemontana arborea,329,3612,41,0,100,NA,None,None,32.9,3.493472657771326
TAB2AR_8208,3.4427027027027,66,3.3,0.0379829406738281,8208,2.16764705882353,1,Tabernaemontana arborea,527,121,33,0,100,broken crown,None,None,52.7,3.9646154555473165
TACHVE_104784,0.465208333333333,183,9.15,0.152370929718018,104784,4.36684494195688,64,Tachigali versicolor,485,3124,23,100,100,NA,Heavy,Infested,48.5,3.8815637979434374
TACHVE_112468,1.01402181743336,225,11.25,0.140201091766357,112468,5.40796370967742,59,Tachigali versicolor,214,2912,14,100,85,NA,Heavy,Infested,21.4,3.0633909220278057
TACHVE_146382,5.41533059709594,443,22.15,8.54444193840027,146382,10.0131838639085,51,Tachigali versicolor,1005,2308,11,0,100,NA,None,None,100.5,4.61015772749913
TACHVE_197266,5.42373715443624,282,14.1,0.945266008377075,197266,11.2829039276308,23,Tachigali versicolor,330,1304,42,100,100,NA,Heavy,Infested,33,3.4965075614664802
TACHVE_198411,3.67674335651864,355,17.75,0.831434965133667,198411,7.01632141019043,24,Tachigali versicolor,210,1310,31,100,100,NA,Heavy,Infested,21,3.044522437723423
TACHVE_206412,3.46967920772735,367,18.35,1.07859301567078,206412,9.07838781647104,19,Tachigali versicolor,296,1108,21,40,100,NA,Light,Infested,29.6,3.3877743613300146
TACHVE_212886,2.24062679738849,391,19.55,1.49719595909119,212886,5.5741400115423,20,Tachigali versicolor,573,1014,43,0,100,NA,None,None,57.3,4.048300623720694
TACHVE_97438,1.13695838433293,182,9.1,0.112504959106445,97438,3.59658430232558,65,Tachigali versicolor,229,3212,34,95,100,NA,Heavy,Infested,22.9,3.131136910560194
TERMAM_147736,3.2043776920244,383,19.15,1.23988485336304,147736,7.14011557757033,49,Terminalia amazonia,496,2317,14,5,100,NA,Light,Infested,49.6,3.903990833730882
TERMOB_141788,2.56683512733001,358,17.9,0.69296407699585,141788,6.71186763686764,51,Terminalia oblonga,282,2409,11,0,25,NA,None,None,28.2,3.339321977944068
TERMOB_180934,2.6943435068369,380,19,0.523319959640503,180934,9.98040575818602,28,Terminalia oblonga,245,1604,33,0,100,NA,None,None,24.5,3.1986731175506815
TERMOB_3682,3.32435116509609,733,36.65,3.54737114906311,3682,7.37181943848611,58,Terminalia oblonga,685,2805,24,0,100,NA,None,None,68.5,4.22683374526818
TERMOB_3686,2.58415154925848,455,22.75,0.653887987136841,3686,5.01689140772588,58,Terminalia oblonga,376,2805,32,0,100,NA,None,None,37.6,3.6270040503958487
TET2PA_1722,4.74331498945429,280,14,0.991688966751099,1722,7.91502800849913,77,Tetragastris panamensis,585,4021,13,0,100,NA,None,None,58.5,4.069026754237811
TET2PA_176109,7.42025531914894,271,13.55,2.47440505027771,176109,11.5622496724687,31,Tetragastris panamensis,225,1707,13,0,5,NA,None,None,22.5,3.1135153092103742
TET2PA_181485,3.78081207968532,192,9.6,0.39835000038147,181485,7.4236763952893,31,Tetragastris panamensis,243,1607,32,0,70,NA,None,None,24.3,3.190476350346503
TET2PA_190972,7.0407212270226,272,13.6,0.882377147674561,190972,14.1507142857143,23,Tetragastris panamensis,232,1404,41,0,10,NA,None,None,23.2,3.1441522786722644
TET2PA_197245,11.0202350536536,228,11.4,1.92405700683594,197245,15.9853816402242,23,Tetragastris panamensis,272,1304,43,50,25,NA,Light,Infested,27.2,3.3032169733019514
TET2PA_29119,2.9242779721479,160,8,0.126850128173828,29119,1.70706699346405,91,Tetragastris panamensis,224,4620,43,5,50,NA,Light,Infested,22.4,3.109060958860994
TET2PA_3734,8.1418635949808,397,19.85,3.7002899646759,3734,10.8644310095094,59,Tetragastris panamensis,610,2812,42,10,80,NA,Light,Infested,61,4.110873864173311
TET2PA_444,2.50595359064483,280,14,0.446381807327271,444,14.1303745267712,92,Tetragastris panamensis,431,4704,22,20,80,NA,Light,Infested,43.1,3.763522997109702
TET2PA_4728,3.08064713064713,246,12.35,0.278549909591675,4728,8.07716727716728,49,Tetragastris panamensis,427,2216,13,10,100,NA,Light,Infested,42.7,3.754198920234579
TET2PA_5223,2.70272934363756,422,21.1,0.818833112716675,5223,11.2016520894072,36,Tetragastris panamensis,770,1907,31,25,100,NA,Light,Infested,77,4.343805421853684
TET2PA_5322,2.81992066563468,272,13.6,0.733788967132568,5322,8.09179012345679,36,Tetragastris panamensis,477,1808,11,20,90,NA,Light,Infested,47.7,3.8649313978942956
TET2PA_5538,6.24490648493074,320,16,1.88446116447449,5538,11.9431352932123,31,Tetragastris panamensis,556,1708,43,100,100,NA,Heavy,Infested,55.6,4.018183201256536
TET2PA_5987,3.592919318193,363,18.15,1.08857011795044,5987,6.84566869902605,24,Tetragastris panamensis,500,1410,32,0,100,sub:correcto(1,None,None,50,3.912023005428146
TET2PA_6185,1.40257834757835,263,13.15,0.164307117462158,6185,5.76685393258427,24,Tetragastris panamensis,468,1311,22,100,85,NA,Heavy,Infested,46.8,3.845883202923601
TET2PA_6186,4.84035691109669,261,13.05,0.73264217376709,6186,7.55811245496655,24,Tetragastris panamensis,369,1311,21,0,95,NA,None,None,36.9,3.6082115510464816
TET2PA_6190,4.61920240030004,397,19.9,2.45402193069458,6190,8.93638493944181,24,Tetragastris panamensis,578,1310,42,5,100,NA,Light,Infested,57.8,4.056988775678332
TOCOYE_166315,7.11555807916937,203,10.15,0.296428918838501,166315,10.934328358209,36,Tocoyena pittieri,220,1908,32,0,0,NA,None,None,22,3.091042453358316
TOCOYE_211409,3.87786138444059,284,14.2,0.527459859848022,211409,7.3838679245283,19,Tocoyena pittieri,276,1008,12,0,5,NA,None,None,27.6,3.3178157727231046
TRATAS_181524,2.14403322044832,244,12.2,0.199639797210693,181524,3.47607755167441,31,Trattinnickia aspera,203,1607,34,0,25,NA,None,None,20.3,3.0106208860477417
TRATAS_515114,3.92135802469136,225,11.25,0.816838979721069,515114,8.62949043002734,28,Trattinnickia aspera,340,1505,42,0,5,NA,None,None,34,3.5263605246161616
TREMAI_832406,1.46205009401021,241,12.05,0.366152048110962,832406,2.65235025517056,65,Trema integerrima,386,3212,43,0,100,NA,None,None,38.6,3.653252276470785
TRI2PA_198553,4.42794987817612,219,11.1,0.333003044128418,198553,7.47834087481146,24,Trichilia pallida,206,1311,33,5,5,NA,Light,Infested,20.6,3.0252910757955354
TRI2TU_104768,3.78985358041638,137,6.85,0.106350898742676,104768,7.58945224083296,64,Trichilia tuberculata,252,3124,14,100,75,NA,Heavy,Infested,25.2,3.2268439945173775
TRI2TU_104880,5.85013007007857,267,13.35,1.09551501274109,104880,8.01338981244672,64,Trichilia tuberculata,435,3124,42,10,100,NA,Light,Infested,43.5,3.7727609380946383
TRI2TU_1076,8.20684183673469,532,26.6,1.57210397720337,1076,14.583,82,Trichilia tuberculata,354,4315,13,0,95,NA,None,None,35.4,3.5667118201397288
TRI2TU_117281,3.96598764401403,151,7.55,0.141664028167725,117281,7.04636127355426,59,Trichilia tuberculata,224,2813,22,0,25,NA,None,None,22.4,3.109060958860994
TRI2TU_166107,8.26129914961691,276,13.8,1.13019895553589,166107,14.6252673233982,36,Trichilia tuberculata,268,1907,22,10,0,NA,Light,Infested,26.8,3.288401887516811
