tag6,species,sbpltnm,height_2011,dbh_2011,log_height_2011,log_dbh_2011,slenderness_2011,log_slender_2011,lianas_2011,lianas_2012,lianas_2019,h2_2011_category,gained_by_2019
028496,BEILPE,94,25.2,366.6047637861372,3.2268439945173775,3.6016992368337792,0.6873887763962796,-0.3748552423164017,0,1,0,remained uninfested,0
002496,BEILPE,72,28.6,491.0012141410032,3.353406717825807,3.8938615075896847,0.5824832846907544,-0.5404547897638777,0,0,0,remained uninfested,0
001345,BEILPE,NA,28.7,404.6820311996274,3.3568971227655755,3.7005165576046153,0.7091987730446685,-0.34361943483903973,0,0,0,remained uninfested,0
013135,BEILPE,NA,29.3,421.315652755502,3.3775875160230218,3.740797228767408,0.6954405754538482,-0.36320971274438624,0,0,1,gained infestation,1
007826,BEILPE,NA,29.7,715.4850787485725,3.391147045808654,4.270375651485317,0.41510299630492825,-0.87922860567666306,0,0,0,remained uninfested,0
043196,BEILPE,NA,29.9,353.8078830562664,3.3978584803966405,3.5661689695921424,0.8450914021959476,-0.1683104891955018,0,0,0,remained uninfested,0
007222,BEILPE,NA,30.7,529.0920259647592,3.4242626545931514,3.9685772858607966,0.5802393249836053,-0.5443146312676449,0,0,0,remained uninfested,0
001016,BEILPE,NA,32.7,413.7220464569517,3.487375077903208,3.722609269981501,0.7903857258765271,-0.23523419207829332,0,0,0,remained uninfested,0
001265,BEILPE,NA,34,530.0183406388768,3.5263605246161616,3.970326517932396,0.6414872353099492,-0.4439659933162349,0,0,0,remained uninfested,0
000620,BEILPE,91,34.3,673.2096052014107,3.535145354171894,4.209471637196771,0.5094995635087252,-0.6743262830248763,0,0,0,remained uninfested,0
007153,BEILPE,NA,36.3,842.4875849626931,3.591817741270805,4.43377383317457,0.43086688335718837,-0.8419560919037651,0,0,1,gained infestation,1
001745,BEILPE,NA,36.7,479.8999035026392,3.6027767550605247,3.8709924547920744,0.7647428084927335,-0.2682156997315495,0,0,0,remained uninfested,0
001747,BEILPE,NA,37.9,669.2678711014661,3.634951112088381,4.203599292227279,0.5662904441778301,-0.5686481801388988,0,0,0,remained uninfested,0
002173,BROSAL,74,31.1,623.6510660511626,3.4372078191851885,4.13300592995032,0.4986762902037378,-0.6957981107651312,0,0,2,gained infestation,1
004609,BROSAL,NA,33.6,428.7610606943639,3.5145260669691587,3.7583147026912282,0.7836532530632784,-0.24378863572206963,0,0,0,remained uninfested,0
013136,BROSAL,NA,33.7,777.8675705634208,3.517497837358316,4.353971198910848,0.43323569814834423,-0.8364733615525323,0,1,0,remained uninfested,0
004903,BROSAL,NA,34.8,749.1047598820882,3.5496173867804286,4.316293747074016,0.4645545171209117,-0.7666763602935877,0,1,0,remained uninfested,0
006193,BROSAL,24,34.9,658.8828657480316,3.5524868292083815,4.1879606802592315,0.5296844373146345,-0.6354738510508504,0,0,1,gained infestation,1
006704,BROSAL,NA,37.5,1137.9086051147433,3.624340932976365,4.734362206617099,0.3295519502308238,-1.1100212736407342,0,1,0,remained uninfested,0
002278,BROSAL,NA,37.7,670.5940797808878,3.629660094453965,4.2055789127570735,0.5621880827268595,-0.5759188183031081,0,0,0,remained uninfested,0
004156,BROSAL,NA,38.3,1042.5402356112081,3.6454498961866,4.6468304552446424,0.3673719122940701,-1.0013805590580422,0,1,0,remained uninfested,0
007086,BROSAL,NA,38.9,1109.19945774449,3.6609942506244004,4.708808731876641,0.3507033809690233,-1.0478144812522405,0,1,0,remained uninfested,0
004524,BROSAL,49,39.4,971.9035788943589,3.673765816303888,4.576671507877525,0.40539000838767963,-0.9029056915736369,0,2,0,remained uninfested,0
003681,BROSAL,58,40.4,880.3993052886991,3.6988297849671046,4.477790467571965,0.45888268831325457,-0.7789606826048606,NA,0,0,remained uninfested,0
000191,CALOLO,NA,32.1,783.5520593734316,3.4688560301359703,4.361252411232119,0.4096728432526718,-0.892396381096149,0,1,0,remained uninfested,0
000949,CALOLO,NA,40.9,673.7409405459674,3.711130063048756,4.210260582824795,0.6070582554602753,-0.4991305197760396,0,0,0,remained uninfested,0
007797,CASEAR,NA,28.5,497.8254228975092,3.349904087274605,3.9076643661406334,0.5724898466237529,-0.5577602788660289,0,1,0,remained uninfested,0
061292,CASSEL,NA,20.1,270.6740142470711,3.0007198150650303,3.2983301043640916,0.7425906788988148,-0.2976102892990615,0,0,0,remained uninfested,0
002741,CAVAPL,NA,31.8,1402.1244079020378,3.459466289786131,4.943158706685106,0.22679870502776223,-1.4836924168989756,0,0,0,remained uninfested,0
002016,CAVAPL,NA,36.3,1254.8459471732726,3.591817741270805,4.8321829997809305,0.2892785371923235,-1.240365258510125,0,0,2,gained infestation,1
000427,CAVAPL,NA,36.3,1385.1125073189146,3.591817741270805,4.9309515550494325,0.26207257394754085,-1.3391338137786273,0,0,0,remained uninfested,0
003603,CAVAPL,58,39.8,1360.800527746001,3.6838669122903918,4.913243335907932,0.2924749012695035,-1.22937642361754,0,0,0,remained uninfested,0
003008,CAVAPL,NA,39.8,1639.803700346035,3.6838669122903918,5.099746725749236,0.24271197821788862,-1.4158798134588446,0,0,0,remained uninfested,0
003661,CAVAPL,NA,40,1328.9905137747155,3.6888794541139363,4.889589827826693,0.3009803274395728,-1.2007103737127576,0,0,0,remained uninfested,0
001091,CAVAPL,NA,41.5,1893.1970196453549,3.7256934272366524,5.243437130794971,0.21920592294073035,-1.5177437035583188,0,0,0,remained uninfested,0
003628,CAVAPL,NA,43,2165.836182227585,3.7612001156935624,5.377976700232811,0.19853763803952176,-1.6167765845392479,0,3,0,remained uninfested,0
002948,CAVAPL,NA,44,2284.1212787390314,3.784189633918261,5.431151575644919,0.19263425462368872,-1.6469619417266583,0,0,0,remained uninfested,0
003654,CAVAPL,NA,45.8,2101.314170546148,3.824284091120139,5.347733130487285,0.21795884043410899,-1.5234490393671456,0,1,0,remained uninfested,0
719030,CECRIN,NA,19.5,199.95828394549142,2.970414465569701,2.9955236715255578,0.9752034081926655,-0.025109205955856747,0,0,0,remained uninfested,0
633185,CECRIN,68,21.4,257.022154780017,3.0633909220278057,3.2465771935554204,0.8326130491869883,-0.18318627152761482,0,0,0,remained uninfested,0
719121,CECRIN,NA,21.7,257.4859671051222,3.077312260546414,3.2483801289456102,0.8427643744616449,-0.17106786839919633,0,0,0,remained uninfested,0
725369,CECRIN,NA,22,217.83081956812237,3.091042453358316,3.081133611479939,1.0099580970047228,0.009908841878376661,0,0,0,remained uninfested,0
440922,CECRIN,77,22.3,288.2593787936702,3.104586678466073,3.361275602637671,0.7736088273458002,-0.2566889241715979,0,1,1,gained infestation,1
734126,CECRIN,NA,22.5,261.90719504131164,3.1135153092103742,3.2654051306176757,0.8590829280749995,-0.15188982140730126,0,0,0,remained uninfested,0
